sample_uid,source_group_code,taxon_candidate,origin_label_source,stored_coordinate_discrepancy
wild_coilia_nasus__00533,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00534,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00535,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00536,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00537,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00538,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00539,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00540,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00541,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00542,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00543,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00544,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00545,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00546,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00547,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00548,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00549,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00550,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00551,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00552,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00553,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00554,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00555,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00556,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00557,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00558,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00559,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00560,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00561,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00562,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00563,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00564,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00565,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00566,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00567,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00568,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00569,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00570,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00571,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00572,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00573,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00574,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00575,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00576,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00577,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00578,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00579,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00580,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00581,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00582,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00583,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00584,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00585,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00586,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00587,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00588,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00589,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00590,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00591,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00592,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00593,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00594,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00595,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00596,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00597,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00598,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00599,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00600,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00601,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00602,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00603,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00604,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00605,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00606,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00607,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00608,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00609,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00610,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00611,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00612,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00613,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00614,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00615,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00616,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00617,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00618,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00619,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00620,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00621,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00622,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00623,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00624,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00625,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00626,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00627,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00628,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00629,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00630,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00631,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00632,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00633,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00634,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00635,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00636,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00637,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00638,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00639,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00640,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00641,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00642,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00643,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00644,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00645,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00646,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00647,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00648,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00649,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00650,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00651,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00652,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00653,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00654,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00655,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00656,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00657,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00658,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00659,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00660,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00661,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00662,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00663,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00664,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00665,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00666,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00667,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00668,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00669,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00670,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00671,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00672,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00673,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00674,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00675,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00676,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00677,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00678,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00679,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00680,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00681,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00682,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00683,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00684,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00685,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00686,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00687,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00688,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00689,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00690,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00691,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00692,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00693,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00694,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00695,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00696,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00697,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00698,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00699,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00700,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00701,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00702,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00703,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00704,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00705,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00706,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00707,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00708,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00709,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00710,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00711,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00712,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00713,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00714,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00715,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00716,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00717,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00718,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00719,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00720,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00721,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00722,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00723,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00724,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00725,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00726,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00727,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00728,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00729,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00730,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00731,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00732,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00733,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00734,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00735,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00736,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00737,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00738,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00739,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00740,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00741,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00742,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00743,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00744,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00745,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00746,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00747,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00748,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00749,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00750,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00751,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00752,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00753,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00754,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00755,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00756,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00757,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00758,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00759,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00760,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00761,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00762,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00763,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00764,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00765,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00766,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00767,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00768,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00769,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00770,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00771,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
wild_coilia_nasus__00772,wild_coilia_nasus,Coilia nasus,wild,0.0002000000000066393
